time,q0,q1,q2,q3
5.95,0.418024251359257,0.90843566708405,-0.000425378050122606,0.000427900227527827
5.96,0.41915940309597,0.907912458745755,-0.000421921220330188,0.000428990619068159
5.97,0.420293900369103,0.907387831773528,-0.00041846947480398,0.000430052509311876
5.98,0.421427741407025,0.906861786984809,-0.000415023020119408,0.000431086053748815
5.99,0.422560924439078,0.906334325199269,-0.000411582060519974,0.000432091409013997
6,0.423693447695576,0.90580544723881,-0.000408146797917777,0.000433068732859295
6.01,0.424825309407813,0.905275153927563,-0.000404717431894323,0.000434018184125261
6.02,0.425956507808064,0.904743446091885,-0.000401294159701624,0.000434939922713102
6.03,0.427087041129587,0.904210324560362,-0.000397877176263592,0.000435834109556828
6.04,0.428216907606628,0.903675790163805,-0.000394466674177704,0.000436700906595558
6.05,0.429346105474424,0.903139843735248,-0.000391062843716952,0.000437540476746
6.06,0.430474632969205,0.902602486109949,-0.000387665872832072,0.000438352983875087
6.07,0.431602488328198,0.902063718125389,-0.000384275947154037,0.000439138592772797
6.08,0.43272966978963,0.901523540621268,-0.00038089324999683,0.000439897469125137
6.09,0.433856175592731,0.900981954439507,-0.000377517962360468,0.000440629779487303
6.1,0.434982003977739,0.900438960424247,-0.000374150262934305,0.00044133569125702
6.11,0.436107153185899,0.899894559421843,-0.000370790328100578,0.000442015372648056
6.12,0.437231621459471,0.89934875228087,-0.000367438331938216,0.000442668992663919
6.13,0.438355407041729,0.898801539852114,-0.0003640944462269,0.000443296721071736
6.14,0.439478508176966,0.898252922988579,-0.000360758840451371,0.000443898728376312
6.15,0.440600923110499,0.897702902545479,-0.000357431681805978,0.000444475185794379
6.16,0.44172265008867,0.89715147938024,-0.000354113135199473,0.00044502626522903
6.17,0.442843687358848,0.896598654352498,-0.000350803363260042,0.000445552139244341
6.18,0.443964033169435,0.896044428324099,-0.000347502526340567,0.000446052981040184
6.19,0.445083685769867,0.895488802159096,-0.00034421078252412,0.000446528964427232
6.2,0.446202643410619,0.894931776723747,-0.000340928287629689,0.000446980263802151
6.21,0.447320904343206,0.894373352886519,-0.000337655195218121,0.000447407054123
6.22,0.44843846682019,0.893813531518079,-0.000334391656598288,0.000447809510884807
6.23,0.449555329095177,0.893252313491299,-0.000331137820833472,0.000448187810095364
6.24,0.450671489422827,0.892689699681252,-0.000327893834747959,0.000448542128251198
6.25,0.451786946058851,0.89212569096521,-0.000324659842933845,0.00044887264231376
6.26,0.45290169726002,0.891560288222647,-0.000321435987758052,0.000449179529685801
6.27,0.454015741284162,0.890993492335231,-0.000318222409369542,0.00044946296818796
6.28,0.455129076390172,0.890425304186828,-0.000315019245706731,0.000449723136035543
6.29,0.456241700838009,0.889855724663498,-0.000311826632505104,0.000449960211815516
6.3,0.457353612888702,0.889284754653497,-0.000308644703305021,0.000450174374463697
6.31,0.458464810804354,0.888712395047271,-0.000305473589459706,0.000450365803242155
6.32,0.459575292848144,0.888138646737458,-0.000302313420143436,0.000450534677716813
6.33,0.460685057284329,0.887563510618885,-0.000299164322359896,0.00045068117773526
6.34,0.461794102378249,0.886986987588568,-0.000296026420950732,0.000450805483404771
6.35,0.46290242639633,0.886409078545709,-0.000292899838604261,0.000450907775070537
6.36,0.464010027606087,0.885829784391698,-0.000289784695864372,0.000450988233294095
6.37,0.465116904276126,0.885249106030106,-0.000286681111139581,0.000451047038831982
6.38,0.466223054676148,0.88466704436669,-0.000283589200712266,0.000451084372614589
6.39,0.467328477076954,0.884083600309386,-0.000280509078748054,0.000451100415725227
6.4,0.468433169750443,0.883498774768312,-0.000277440857305373,0.000451095349379411
6.41,0.469537130969622,0.882912568655764,-0.000274384646345162,0.000451069354904345
6.42,0.470640359008604,0.882324982886214,-0.000271340553740731,0.000451022613718632
6.43,0.471742852142612,0.881736018376313,-0.000268308685287772,0.000450955307312188
6.44,0.472844608647985,0.881145676044884,-0.000265289144714519,0.000450867617226369
6.45,0.473945626802177,0.880553956812924,-0.000262282033692047,0.000450759725034316
6.46,0.475045904883764,0.879960861603601,-0.000259287451844719,0.000450631812321514
6.47,0.476145441172445,0.879366391342256,-0.000256305496760762,0.000450484060666557
6.48,0.477244233949044,0.878770546956395,-0.000253336264002985,0.000450316651622137
6.49,0.478342281495516,0.878173329375693,-0.000250379847119621,0.000450129766696241
6.5,0.479439582094949,0.877574739531993,-0.000247436337655304,0.000449923587333563
6.51,0.480536134031566,0.876974778359299,-0.000244505825162167,0.000449698294897136
6.52,0.481631935590731,0.87637344679378,-0.000241588397211062,0.00044945407065017
6.53,0.482726985058947,0.875770745773767,-0.0002386841394029,0.00044919109573811
6.54,0.483821280723864,0.87516667623975,-0.000235793135380107,0.000448909551170909
6.55,0.484914820874282,0.874561239134378,-0.000232915466838193,0.000448609617805514
6.56,0.48600760380015,0.873954435402457,-0.00023005121353743,0.000448291476328563
6.57,0.487099627792572,0.873346265990949,-0.00022720045331464,0.000447955307239303
6.58,0.488190891143812,0.87273673184897,-0.000224363262095079,0.000447601290832721
6.59,0.489281392147292,0.872125833927789,-0.000221539713904435,0.000447229607182879
6.6,0.4903711290976,0.871513573180825,-0.000218729880880911,0.00044684043612648
6.61,0.49146010029049,0.870899950563647,-0.000215933833287414,0.000446433957246634
6.62,0.492548304022887,0.870284967033974,-0.00021315163952383,0.000446010349856838
6.63,0.493635738592888,0.869668623551668,-0.000210383366139391,0.00044556979298518
6.64,0.494722402299767,0.86905092107874,-0.000207629077845127,0.000445112465358744
6.65,0.495808293443979,0.868431860579342,-0.000204888837526408,0.00044463854538823
6.66,0.49689341032716,0.867811443019768,-0.00020216270625556,0.000444148211152792
6.67,0.49797775125213,0.867189669368453,-0.000199450743304561,0.000443641640385077
6.68,0.499061314522902,0.866566540595972,-0.000196753006157818,0.000443119010456487
6.69,0.500144098444677,0.865942057675035,-0.000194069550525013,0.000442580498362641
6.7,0.501226101323853,0.865316221580488,-0.000191400430354019,0.000442026280709052
6.71,0.502307321468025,0.864689033289314,-0.000188745697843886,0.000441456533697014
6.72,0.503387757185989,0.864060493780625,-0.000186105403457891,0.000440871433109698
6.73,0.504467406787746,0.863430604035666,-0.000183479595936649,0.000440271154298453
6.74,0.505546268584502,0.862799365037811,-0.000180868322311291,0.000439655872169317
6.75,0.506624340888677,0.862166777772562,-0.000178271627916688,0.000439025761169736
6.76,0.507701622013899,0.861532843227545,-0.000175689556404741,0.00043838099527549
6.77,0.508778110275018,0.860897562392515,-0.000173122149757717,0.000437721747977821
6.78,0.509853803988099,0.860260936259346,-0.000170569448301637,0.00043704819227077
6.79,0.510928701470431,0.859622965822035,-0.00016803149071971,0.000436360500638715
6.8,0.512002801040528,0.858983652076698,-0.000165508314065814,0.000435658845044118
6.81,0.513076101018134,0.858342996021571,-0.000162999953778021,0.000434943396915467
6.82,0.514148599724223,0.857700998657003,-0.000160506443692156,0.000434214327135428
6.83,0.515220295481003,0.857057660985462,-0.0001580278160554,0.000433471806029193
6.84,0.516291186611921,0.856412984011526,-0.000155564101539926,0.000432716003353028
6.85,0.517361271441663,0.855766968741885,-0.000153115329256569,0.000431947088283026
6.86,0.518430548296161,0.855119616185341,-0.000150681526768528,0.000431165229404055
6.87,0.51949901550259,0.854470927352802,-0.00014826272010509,0.000430370594698901
6.88,0.520566671389378,0.853820903257282,-0.000145858933775391,0.000429563351537612
6.89,0.521633514286204,0.853169544913904,-0.000143470190782194,0.000428743666667037
6.9,0.522699542524002,0.852516853339888,-0.000141096512635689,0.00042791170620056
6.91,0.523764754434965,0.851862829554562,-0.000138737919367317,0.000427067635608028
6.92,0.524829148352549,0.851207474579349,-0.000136394429543608,0.00042621161970587
6.93,0.525892722611472,0.850550789437772,-0.000134066060280034,0.00042534382264741
6.94,0.526955475547722,0.84989277515545,-0.000131752827254882,0.00042446440791337
6.95,0.528017405498555,0.849233432760099,-0.000129454744723129,0.000423573538302567
6.96,0.529078510802503,0.848572763281524,-0.000127171825530333,0.00042267137592279
6.97,0.530138789799372,0.847910767751624,-0.000124904081126529,0.000421758082181873
6.98,0.531198240830248,0.847247447204388,-0.000122651521580131,0.000420833817778953
6.99,0.532256862237502,0.846582802675891,-0.000120414155591837,0.000419898742695909
7,0.533314652364786,0.845916835204296,-0.000118191990508535,0.000418953016188992
7.01,0.534371609557043,0.845249545829849,-0.00011598503233721,0.000417996796780635
7.02,0.535427732160506,0.84458093559488,-0.000113793285758844,0.000417030242251441
7.03,0.536483018522703,0.843911005543799,-0.000111616754142323,0.000416053509632365
7.04,0.537537466992459,0.843239756723096,-0.000109455439558323,0.000415066755197058
7.05,0.538591075919897,0.842567190181339,-0.000107309342793197,0.000414070134454406
7.06,0.539643843656446,0.841893306969169,-0.000105178463362855,0.000413063802141238
7.07,0.540695768554838,0.841218108139304,-0.000103062799526622,0.000412047912215209
7.08,0.541746848969116,0.840541594746533,-0.000100962348301094,0.000411022617847867
7.09,0.542797083254633,0.839863767847716,-9.88771054739727e-05,0.00040998807141788
7.1,0.543846469768056,0.839184628501781,-9.68070656178832e-05,0.000408944424504452
7.11,0.544895006867372,0.838504177769724,-9.47522221041777e-05,0.000407891827880895
7.12,0.545942692911885,0.837822416714604,-9.27125671167155e-05,0.000406830431508383
7.13,0.546989526262226,0.837139346401545,-9.06880916656236e-05,0.000405760384529867
7.14,0.548035505280348,0.836454967897734,-8.86787856010327e-05,0.000404681835264161
7.15,0.549080628329536,0.835769282272415,-8.66846376267895e-05,0.000403594931200196
7.16,0.550124893774406,0.835082290596891,-8.47056353141424e-05,0.000402499818991433
7.17,0.551168299980908,0.834393993944522,-8.27417651153995e-05,0.000401396644450448
7.18,0.55221084531633,0.833704393390721,-8.07930123775572e-05,0.000400285552543669
7.19,0.5532525281493,0.833013490012956,-7.88593613558981e-05,0.000399166687386288
7.2,0.554293346849791,0.832321284890742,-7.69407952275568e-05,0.000398040192237316
7.21,0.55533329978912,0.831627779105648,-7.50372961050522e-05,0.000396906209494811
7.22,0.556372385339954,0.830932973741285,-7.31488450497844e-05,0.000395764880691256
7.23,0.557410601876312,0.830236869883313,-7.12754220854957e-05,0.000394616346489093
7.24,0.558447947773567,0.829539468619433,-6.94170062116934e-05,0.000393460746676412
7.25,0.559484421408449,0.828840771039391,-6.75735754170339e-05,0.000392298220162793
7.26,0.56052002115905,0.828140778234968,-6.57451066926663e-05,0.000391128904975303
7.27,0.561554745404823,0.827439491299989,-6.3931576045534e-05,0.000389952938254637
7.28,0.56258859252659,0.826736911330309,-6.21329585116343e-05,0.000388770456251413
7.29,0.563621560906538,0.826033039423821,-6.03492281692327e-05,0.00038758159432261
7.3,0.564653648928228,0.825327876680451,-5.85803581520325e-05,0.000386386486928159
7.31,0.565684854976594,0.824621424202153,-5.68263206622982e-05,0.00038518526762767
7.32,0.56671517743795,0.823913683092913,-5.50870869839299e-05,0.000383978069077313
7.33,0.567744614699984,0.82320465445874,-5.33626274954907e-05,0.000382765023026829
7.34,0.568773165151774,0.822494339407671,-5.1652911683182e-05,0.000381546260316691
7.35,0.569800827183777,0.821782739049765,-4.99579081537697e-05,0.0003803219108754
7.36,0.570827599187843,0.821069854497104,-4.82775846474567e-05,0.000379092103716919
7.37,0.57185347955721,0.820355686863786,-4.66119080507033e-05,0.000377856966938247
7.38,0.572878466686512,0.819640237265929,-4.49608444089926e-05,0.000376616627717121
7.39,0.573902558971777,0.818923506821668,-4.33243589395409e-05,0.000375371212309859
7.4,0.574925754810434,0.818205496651149,-4.17024160439521e-05,0.000374120846049331
7.41,0.575948052601315,0.817486207876531,-4.00949793208147e-05,0.000372865653343059
7.42,0.576969450744653,0.816765641621983,-3.85020115782401e-05,0.000371605757671456
7.43,0.577989947642093,0.816043799013682,-3.69234748463433e-05,0.000370341281586178
7.44,0.579009541696688,0.815320681179812,-3.53593303896615e-05,0.000369072346708616
7.45,0.580028231312903,0.81459628925056,-3.38095387195141e-05,0.000367799073728506
7.46,0.581046014896621,0.813870624358117,-3.22740596062991e-05,0.000366521582402666
7.47,0.582062890855141,0.813143687636673,-3.07528520917281e-05,0.000365239991553851
7.48,0.583078857597185,0.812415480222417,-2.92458745009973e-05,0.000363954419069736
7.49,0.584093913532899,0.811686003253536,-2.77530844548947e-05,0.000362664981902012
7.5,0.585108057073853,0.810955257870211,-2.62744388818424e-05,0.000361371796065602
7.51,0.586121286633048,0.810223245214614,-2.48098940298724e-05,0.000360074976637996
7.52,0.587133600624918,0.809489966430911,-2.33594054785371e-05,0.0003587746377587
7.53,0.588144997465329,0.808755422665254,-2.19229281507515e-05,0.000357470892628796
7.54,0.589155475571587,0.808019615065785,-2.05004163245688e-05,0.00035616385351062
7.55,0.590165033362435,0.80728254478263,-1.90918236448859e-05,0.000354853631727548
7.56,0.59117366925806,0.806544212967897,-1.7697103135081e-05,0.000353540337663889
7.57,0.592181381680096,0.805804620775676,-1.63162072085809e-05,0.000352224080764894
7.58,0.593188169051622,0.805063769362037,-1.49490876803574e-05,0.000350904969536863
7.59,0.594194029797169,0.804321659885028,-1.35956957783534e-05,0.000349583111547365
7.6,0.59519896234272,0.80357829350467,-1.22559821548367e-05,0.000348258613425558
7.61,0.596202965115717,0.80283367138296,-1.09298968976819e-05,0.000346931580862612
7.62,0.597206036545057,0.802087794683864,-9.61738954157949e-06,0.000345602118612237
7.63,0.598208175061101,0.801340664573321,-8.31840907917149e-06,0.000344270330491305
7.64,0.59920937909567,0.800592282219234,-7.03290397211345e-06,0.000342936319380576
7.65,0.600209647082055,0.799842648791473,-5.76082216206205e-06,0.000341600187225521
7.66,0.601208977455015,0.799091765461873,-4.50211108158795e-06,0.000340262035037237
7.67,0.60220736865078,0.79833963340423,-3.25671766501341e-06,0.000338921962893457
7.68,0.603204819107055,0.797586253794298,-2.02458835917416e-06,0.000337580069939663
7.69,0.60420132726302,0.796831627809792,-8.0566913410527e-07,0.000336236454390275
7.7,0.605196891559337,0.79607575663038,4.00094506349584e-07,0.000334891213529943
7.71,0.606191510438148,0.795318641437684,1.59275751400568e-06,0.000333544443714922
7.72,0.607185182343081,0.794560283415281,2.77237528588215e-06,0.000332196240374541
7.73,0.608177905719251,0.793800683748693,3.93900365382442e-06,0.000330846698012749
7.74,0.609169679013261,0.793039843625395,5.09269887420477e-06,0.000329495910209754
7.75,0.610160500673208,0.792277764234803,6.233517617701e-06,0.000328143969623747
7.76,0.611150369148685,0.791514446768281,7.36151695915386e-06,0.0003267909679927
7.77,0.61213928289078,0.790749892419132,8.47675436750328e-06,0.000325436996136252
7.78,0.613127240352082,0.7899841023826,9.57928769580382e-06,0.000324082143957679
7.79,0.614114239986682,0.789217077855868,1.06691751713195e-05,0.000322726500445928
7.8,0.615100280250178,0.788448820038052,1.17464753856985e-05,0.000321370153677747
7.81,0.616085359599674,0.787679330130206,1.28112472852275e-05,0.000320013190819876
7.82,0.617069476493784,0.786908609335312,1.3863550161166e-05,0.000318655698131322
7.83,0.618052629392637,0.786136658858284,1.4903443640162e-05,0.000317297760965701
7.84,0.619034816757873,0.785363479905964,1.59309876747466e-05,0.000315939463773662
7.85,0.620016037052655,0.784589073687118,1.69462425339107e-05,0.000314580890105369
7.86,0.620996288741662,0.783813441412437,1.79492687937619e-05,0.000313222122613066
7.87,0.621975570291098,0.783036584294535,1.89401273282622e-05,0.000311863243053699
7.88,0.622953880168692,0.782258503547944,1.99188793000474e-05,0.000310504332291616
7.89,0.6239312168437,0.781479200389115,2.08855861513275e-05,0.000309145470301324
7.9,0.62490757878691,0.780698676036413,2.18403095948682e-05,0.000307786736170318
7.91,0.625882964470641,0.779916931710118,2.27831116050542e-05,0.000306428208101968
7.92,0.626857372368749,0.779133968632423,2.37140544090338e-05,0.000305069963418472
7.93,0.627830800956625,0.778349788027428,2.46332004779453e-05,0.000303712078563872
7.94,0.628803248711204,0.777564391121142,2.55406125182247e-05,0.000302354629107126
7.95,0.629774714110961,0.776777779141479,2.64363534629954e-05,0.000300997689745238
7.96,0.630745195635916,0.775989953318257,2.73204864635397e-05,0.000299641334306453
7.97,0.63171469176764,0.775200914883197,2.81930748808513e-05,0.000298285635753501
7.98,0.632683200989251,0.774410665069916,2.90541822772705e-05,0.000296930666186903
7.99,0.63365072178542,0.77361920511393,2.99038724082003e-05,0.000295576496848323
8,0.634617252642374,0.772826536252652,3.07422092139049e-05,0.000294223198123981
8.01,0.635582792047897,0.772032659725386,3.15692568113892e-05,0.000292870839548115
8.02,0.636547338491332,0.771237576773328,3.23850794863604e-05,0.000291519489806495
8.03,0.637510890463587,0.770441288639564,3.3189741685271e-05,0.000290169216739982
8.04,0.638473446457131,0.769643796569065,3.3983308007443e-05,0.000288820087348145
8.05,0.639435004966004,0.76884510180869,3.47658431972744e-05,0.000287472167792915
8.06,0.640395564485813,0.768045205607179,3.55374121365259e-05,0.000286125523402293
8.07,0.641355123513739,0.767244109215153,3.62980798366898e-05,0.000284780218674101
8.08,0.642313680548535,0.766441813885112,3.70479114314393e-05,0.000283436317279779
8.09,0.643271234090534,0.765638320871433,3.77869721691597e-05,0.000282093882068218
8.1,0.644227782641646,0.764833631430369,3.85153274055592e-05,0.000280752975069648
8.11,0.645183324705362,0.764027746820043,3.92330425963619e-05,0.000279413657499555
8.12,0.646137858786761,0.76322066830045,3.99401832900802e-05,0.000278075989762646
8.13,0.647091383392504,0.762412397133454,4.06368151208687e-05,0.000276740031456847
8.14,0.648043897030843,0.761602934582785,4.13230038014573e-05,0.000275405841377347
8.15,0.648995398211622,0.760792281914036,4.19988151161652e-05,0.00027407347752067
8.16,0.649945885446277,0.759980440394665,4.26643149139948e-05,0.000272742997088791
8.17,0.65089535724784,0.759167411293988,4.33195691018047e-05,0.00027141445649328
8.18,0.651843812130943,0.758353195883178,4.39646436375629e-05,0.000270087911359486
8.19,0.652791248611817,0.757537795435268,4.45996045236792e-05,0.000268763416530752
8.2,0.653737665208297,0.756721211225141,4.52245178004162e-05,0.00026744102607266
8.21,0.654683060439824,0.755903444529534,4.58394495393799e-05,0.00026612079327731
8.22,0.655627432827445,0.755084496627032,4.64444658370884e-05,0.000264802770667629
8.23,0.656570780893818,0.75426436879807,4.70396328086195e-05,0.000263487010001707
8.24,0.657513103163215,0.753443062324925,4.76250165813356e-05,0.000262173562277163
8.25,0.65845439816152,0.752620578491721,4.82006832886877e-05,0.00026086247773554
8.26,0.659394664416236,0.751796918584421,4.87666990640959e-05,0.000259553805866723
8.27,0.660333900456486,0.750972083890827,4.93231300349079e-05,0.000258247595413383
8.28,0.661272104813013,0.750146075700581,4.98700423164345e-05,0.000256943894375451
8.29,0.662209276018185,0.749318895305156,5.04075020060617e-05,0.00025564275001461
8.3,0.663145412605996,0.748490543997861,5.09355751774395e-05,0.00025434420885881
8.31,0.664080513112071,0.747661023073833,5.14543278747466e-05,0.000253048316706808
8.32,0.665014576073662,0.74683033383004,5.19638261070314e-05,0.000251755118632732
8.33,0.665947600029658,0.745998477565274,5.24641358426283e-05,0.000250464658990653
8.34,0.666879583520583,0.745165455580155,5.29553230036495e-05,0.000249176981419192
8.35,0.667810525088596,0.744331269177122,5.34374534605511e-05,0.000247892128846139
8.36,0.6687404232775,0.743495919660434,5.39105930267748e-05,0.000246610143493082
8.37,0.669669276632739,0.742659408336172,5.43748074534631e-05,0.000245331066880069
8.38,0.670597083701401,0.741821736512227,5.48301624242487e-05,0.000244054939830272
8.39,0.671523843032223,0.740982905498308,5.52767235501175e-05,0.000242781802474676
8.4,0.67244955317559,0.740142916605934,5.57145563643445e-05,0.000241511694256777
8.41,0.673374212683539,0.739301771148435,5.61437263175034e-05,0.000240244653937294
8.42,0.67429782010976,0.738459470440945,5.65642987725474e-05,0.0002389807195989
8.43,0.675220374009601,0.737616015800407,5.69763389999636e-05,0.000237719928650956
8.44,0.676141872940068,0.736771408545565,5.73799121729977e-05,0.000236462317834268
8.45,0.677062315459825,0.735925649996963,5.77750833629515e-05,0.000235207923225843
8.46,0.677981700129204,0.735078741476946,5.81619175345502e-05,0.000233956780243664
8.47,0.678900025510197,0.734230684309655,5.8540479541381e-05,0.000232708923651468
8.48,0.679817290166466,0.733381479821023,5.89108341214017e-05,0.00023146438756354
8.49,0.680733492663343,0.73253112933878,5.92730458925193e-05,0.000230223205449507
8.5,0.681648631567832,0.731679634192441,5.96271793482375e-05,0.000228985410139146
8.51,0.682562705448608,0.730826995713313,5.99732988533738e-05,0.000227751033827192
8.52,0.683475712876027,0.729973215234486,6.03114686398452e-05,0.00022652010807816
8.53,0.684387652422121,0.729118294090837,6.06417528025216e-05,0.000225292663831165
8.54,0.685298522660602,0.72826223361902,6.09642152951472e-05,0.000224068731404748
8.55,0.686208322166867,0.727405035157473,6.12789199263295e-05,0.000222848340501711
8.56,0.687117049517998,0.726546700046407,6.15859303555953e-05,0.000221631520213948
8.57,0.688024703292762,0.725687229627812,6.18853100895124e-05,0.000220418299027285
8.58,0.688931282071618,0.724826625245448,6.21771224778784e-05,0.000219208704826318
8.59,0.689836784436718,0.723964888244847,6.24614307099746e-05,0.000218002764899251
8.6,0.690741208971904,0.723102019973309,6.27382978108852e-05,0.000216800505942743
8.61,0.691644554262718,0.7222380217799,6.30077866378815e-05,0.000215601954066744
8.62,0.692546818896397,0.721372895015451,6.326995987687e-05,0.00021440713479934
8.63,0.693448001461883,0.720506641032555,6.35248800389046e-05,0.000213216073091591
8.64,0.694348100549817,0.719639261185565,6.37726094567628e-05,0.00021202879332237
8.65,0.695247114752547,0.71877075683059,6.40132102815839e-05,0.0002108453193032
8.66,0.696145042664126,0.717901129325497,6.42467444795704e-05,0.000209665674283086
8.67,0.697041882880318,0.717030380029903,6.44732738287515e-05,0.000208489880953349
8.68,0.6979376339986,0.716158510305179,6.46928599158079e-05,0.000207317961452449
8.69,0.698832294618158,0.715285521514444,6.49055641329583e-05,0.000206149937370809
8.7,0.699725863339899,0.714411415022564,6.5111447674906e-05,0.000204985829755633
8.71,0.700618338766444,0.713536192196148,6.53105715358464e-05,0.000203825659115718
8.72,0.701509719502136,0.71265985440355,6.55029965065336e-05,0.000202669445426258
8.73,0.702400004153039,0.71178240301486,6.56887831714076e-05,0.000201517208133649
8.74,0.703289191326944,0.710903839401911,6.58679919057785e-05,0.000200368966160275
8.75,0.704177279633365,0.710024164938268,6.60406828730708e-05,0.000199224737909301
8.76,0.705064267683548,0.709143380999231,6.62069160221252e-05,0.000198084541269447
8.77,0.705950154090467,0.708261488961832,6.6366751084557e-05,0.000196948393619755
8.78,0.70683493746883,0.707378490204829,6.65202475721729e-05,0.000195816311834357
8.79,0.707718616435081,0.706494386108711,6.66674647744432e-05,0.00019468831228722
8.8,0.7086011896074,0.705609178055689,6.68084617560308e-05,0.000193564410856891
8.81,0.709482655605707,0.704722867429698,6.69432973543755e-05,0.000192444622931229
8.82,0.710363013051662,0.703835455616392,6.70720301773331e-05,0.000191328963412125
8.83,0.711242260568671,0.702946944003145,6.71947186008699e-05,0.000190217446720212
8.84,0.712120396781883,0.702057333979043,6.7311420766811e-05,0.000189110086799568
8.85,0.712997420318196,0.701166626934891,6.74221945806418e-05,0.000188006897122398
8.86,0.713873329806259,0.7002748242632,6.75270977093637e-05,0.000186907890693711
8.87,0.714748123876471,0.699381927358195,6.76261875794018e-05,0.000185813080055985
8.88,0.715621801160985,0.698487937615805,6.7719521374565e-05,0.000184722477293813
8.89,0.716494360293712,0.697592856433664,6.78071560340584e-05,0.000183636094038541
8.9,0.71736579991032,0.69669668521111,6.78891482505462e-05,0.000182553941472889
8.91,0.718236118648238,0.69579942534918,6.79655544682661e-05,0.000181476030335564
8.92,0.719105315146655,0.694901078250609,6.80364308811939e-05,0.000180402370925848
8.93,0.719973388046528,0.694001645319829,6.81018334312576e-05,0.000179332973108181
8.94,0.720840335990578,0.693101127962964,6.81618178066018e-05,0.000178267846316723
8.95,0.721706157623295,0.692199527587831,6.82164394398997e-05,0.000177206999559908
8.96,0.722570851590941,0.691296845603935,6.82657535067152e-05,0.000176150441424968
8.97,0.72343441654155,0.690393083422469,6.83098149239114e-05,0.000175098180082459
8.98,0.72429685112493,0.689488242456308,6.83486783481079e-05,0.000174050223290754
8.99,0.725158153992667,0.688582324120013,6.8382398174184e-05,0.000173006578400534
9,0.726018323798125,0.687675329829823,6.84110285338297e-05,0.000171967252359249
9.01,0.72687735919645,0.686767261003656,6.84346232941413e-05,0.000170932251715568
9.02,0.727735258844569,0.685858119061103,6.84532360562644e-05,0.000169901582623814
9.03,0.728592021401198,0.684947905423432,6.84669201540801e-05,0.000168875250848378
9.04,0.729447645526835,0.684036621513581,6.84757286529377e-05,0.00016785326176811
9.05,0.730302129883772,0.683124268756155,6.84797143484301e-05,0.0001668356203807
9.06,0.731155473136088,0.682210848577427,6.84789297652141e-05,0.000165822331307039
9.07,0.732007673949659,0.681296362405336,6.84734271558731e-05,0.000164813398795553
9.08,0.732858730992153,0.680380811669481,6.8463258499823e-05,0.000163808826726528
9.09,0.733708642933037,0.679464197801121,6.84484755022605e-05,0.000162808618616411
9.1,0.734557408443578,0.678546522233173,6.84291295931532e-05,0.000161812777622088
9.11,0.735405026196842,0.67762778640021,6.84052719262709e-05,0.000160821306545149
9.12,0.7362514948677,0.676707991738457,6.83769533782578e-05,0.000159834207836131
9.13,0.737096813132828,0.675787139685791,6.83442245477459e-05,0.000158851483598732
9.14,0.737940979670709,0.674865231681735,6.83071357545074e-05,0.000157873135594021
9.15,0.738783993161637,0.673942269167462,6.82657370386474e-05,0.00015689916524461
9.16,0.739625852287714,0.673018253585786,6.82200781598352e-05,0.000155929573638817
9.17,0.74046655573286,0.672093186381163,6.81702085965749e-05,0.000154964361534804
9.18,0.741306102182805,0.671167068999691,6.81161775455132e-05,0.000154003529364691
9.19,0.742144490325102,0.670239902889101,6.8058033920786e-05,0.000153047077238653
9.2,0.742981718849118,0.669311689498762,6.79958263534017e-05,0.00015209500494899
9.21,0.743817786446045,0.668382430279675,6.79296031906612e-05,0.000151147311974183
9.22,0.744652691808897,0.667452126684471,6.7859412495615e-05,0.000150203997482921
9.23,0.745486433632514,0.666520780167408,6.77853020465551e-05,0.000149265060338106
9.24,0.746319010613562,0.665588392184371,6.77073193365438e-05,0.00014833049910084
9.25,0.747150421450538,0.664654964192868,6.76255115729764e-05,0.000147400312034387
9.26,0.747980664843768,0.663720497652028,6.75399256771789e-05,0.000146474497108112
9.27,0.748809739495413,0.662784994022599,6.74506082840404e-05,0.000145553052001397
9.28,0.749637644109469,0.661848454766946,6.73576057416782e-05,0.000144635974107538
9.29,0.750464377391768,0.660910881349046,6.72609641111372e-05,0.000143723260537609
9.3,0.751289938049983,0.659972275234491,6.71607291661214e-05,0.000142814908124316
9.31,0.752114324793626,0.659032637890481,6.70569463927587e-05,0.000141910913425819
9.32,0.752937536334054,0.658091970785823,6.69496609893966e-05,0.000141011272729532
9.33,0.753759571384467,0.65715027539093,6.68389178664308e-05,0.000140115982055899
9.34,0.754580428659913,0.656207553177816,6.67247616461634e-05,0.000139225037162151
9.35,0.755400106877289,0.655263805620098,6.66072366626936e-05,0.000138338433546031
9.36,0.756218604755343,0.654319034192989,6.64863869618373e-05,0.000137456166449507
9.37,0.757035921014674,0.653373240373298,6.63622563010773e-05,0.000136578230862444
9.38,0.757852054377737,0.652426425639427,6.62348881495426e-05,0.000135704621526271
9.39,0.758667003568844,0.651478591471372,6.61043256880174e-05,0.00013483533293761
9.4,0.759480767314166,0.650529739350713,6.59706118089781e-05,0.000133970359351887
9.41,0.760293344341732,0.649579870760621,6.58337891166588e-05,0.000133109694786916
9.42,0.761104733381436,0.648628987185849,6.56938999271448e-05,0.000132253333026462
9.43,0.761914933165035,0.647677090112731,6.55509862684934e-05,0.000131401267623774
9.44,0.762723942426153,0.646724181029182,6.54050898808816e-05,0.000130553491905103
9.45,0.76353175990028,0.645770261424695,6.52562522167807e-05,0.000129709998973182
